institution,number,family,genus,species,cranium.length,rostrum.length,rostrum.width,rostrum.depth,coracoid,sternum.length,keel.length,keel.depth,humerus,ulna,carpometacarpus,femur,tibiotarsus,tarsometatarsus,island,landbird.spp.richness,island.area,elevation,nearest.continent,isolation,ecosystem.richness,raptor.spp,columbid.spp,kingfisher.spp,mammal.predators,location.1,location.2,location.3,collector,age,mass,wing.ch.,tail,subspecies,sex,other
NMNH,553486,Trochilidae,Chlorostilbon,Chlorostilbon_ricordii,9.72,19.11,NA,NA,6.46,13.99,15.89,8.28,4.57,4.95,6.39,NA,NA,NA,Andros,88,5957,7,275,NA,NA,8,6,1,no,Bahamas,Andros Island,Blanket Sound,"S.L. Olson, C.A. Meister",NA,3,NA,NA,NA,male,NA
FLMNH,41195,Trochilidae,Chlorostilbon,Chlorostilbon_ricordii,NA,NA,NA,NA,6.55,13.96,15.53,8.12,4.65,5.05,NA,NA,10.71,4.54,Grand_Bahama,89,1096,5,100,23,NA,9,6,1,no,Bahamas,Grand Bahama,Freeport,AW Kratter,NA,NA,51,40,bracei,male,NA
NMNH,612253,Trochilidae,Chlorostilbon,Chlorostilbon_ricordii,9.63,18.32,NA,NA,6.43,14.47,16.57,8.14,4.45,4.97,6.47,6.83,10.11,4.34,Cuba,228,105806,1974,220,33,NA,19,5,4,no,Cuba,Guantanamo prov.,"US Naval Base, Guantanamo Bay","R.I. Crombie, L.K. Gordon",juvenile,2.6,NA,NA,NA,male,NA
NMNH,555178,Trochilidae,Chlorostilbon,Chlorostilbon_ricordii,10.45,20.4,NA,NA,6.53,14.69,16.83,8.35,4.6,4.91,6.59,6.89,NA,4.69,Cuba,228,105806,1974,220,33,NA,19,5,4,no,Cuba,Oriente,3 km W of Baitiquiri,S.L. Olson,NA,2.6,48,41,NA,female,NA
NMNH,555179,Trochilidae,Chlorostilbon,Chlorostilbon_ricordii,9.88,19.29,NA,NA,6.6,15.21,17.44,8.87,4.69,5.01,6.58,7.02,10.46,4.59,Cuba,228,105806,1974,220,33,NA,19,5,4,no,Cuba,Oriente,3 km W of Baitiquiri,S.L. Olson,NA,3.3,55,47,NA,male,NA
FLMNH,8076,Trochilidae,Chlorostilbon,Chlorostilbon_swainsonii,10.59,20.92,NA,NA,7.33,16.73,19.72,9.55,5.03,5.46,7.09,8.06,12.14,4.78,Hispanola,186,73929,3175,575,43,NA,12,4,3,no,Haiti,Forest des pins,NA,P.S. Humphrey,NA,NA,NA,NA,NA,male,NA
FLMNH,46371,Trochilidae,Chrysolampis,Chrysolampis_mosquitus,NA,NA,NA,NA,7.21,15.47,17.57,9.08,5.03,5.59,NA,7.94,10.93,4.83,Tobago,99,309,576,120,27,NA,10,5,2,yes,Tobago,Canoe Bay Forest,NA,AW Kratter,adult,4.45,58,35,NA,female,NA
FLMNH,46396,Trochilidae,Chrysolampis,Chrysolampis_mosquitus,NA,NA,NA,NA,7.58,16.07,18.53,9.37,5.1,5.56,NA,7.34,10.21,4.68,Tobago,99,309,576,120,27,NA,10,5,2,yes,Tobago,Canoe Bay Forest,NA,AW Kratter,NA,3.9,58,36,NA,male,NA
FLMNH,26726,Trochilidae,Chrysolampis,Chrysolampis_mosquitus,11.42,19.34,NA,NA,6.97,15.27,16.9,8.85,5.06,5.47,6.63,7.65,10.16,4.57,Trinidad,251,5009,940,11,15,NA,36,12,4,yes,Trinidad,NA,NA,C.T. Sollins,NA,NA,NA,NA,NA,male,NA
FLMNH,42594,Trochilidae,Chrysolampis,Chrysolampis_mosquitus,NA,NA,NA,NA,7.53,16.85,19.1,9.59,5.2,5.7,NA,7.86,NA,NA,Trinidad,251,5009,940,11,15,NA,36,12,4,yes,Trinidad,Aripo Savannahs,NA,AW Kratter,adult,4.2,57,34,NA,male,NA
NMNH,487969,Trochilidae,Eulampis,Eulampis_jugularis,13.65,31.06,NA,NA,9.17,18.29,20.14,10.64,NA,6.96,8.69,10.92,15.33,6.33,Dominica,98,787,1447,500,41,11,7,5,2,no,Dominica,St. David Parish,Rosalie,R.L. Zusi,NA,NA,NA,NA,NA,female,NA
NMNH,487942,Trochilidae,Eulampis,Eulampis_jugularis,13.51,31.07,NA,NA,9.11,17.78,19.65,10.17,6.52,6.83,8.4,10.32,15.05,6.11,Dominica,98,787,1447,500,41,11,7,5,2,no,Dominica,St. Joseph Parish,Clark Hall Estate,R.L. Zusi,NA,NA,NA,NA,NA,female,NA
NMNH,487945,Trochilidae,Eulampis,Eulampis_jugularis,13.86,31.47,NA,NA,9.13,17.86,19.88,10.61,6.44,6.75,8.48,10.41,15.45,6.29,Dominica,98,787,1447,500,41,11,7,5,2,no,Dominica,St. Joseph Parish,Clark Hall Estate,R.L. Zusi,NA,NA,NA,NA,NA,female,NA
NMNH,488010,Trochilidae,Eulampis,Eulampis_jugularis,14.15,27.66,NA,NA,10.33,20.92,23.89,12.42,7.34,7.85,9.68,11.14,15.68,6.55,Dominica,98,787,1447,500,41,11,7,5,2,no,Dominica,St. Joseph Parish,Clark Hall Estate,R.L. Zusi,NA,NA,NA,NA,NA,male,NA
NMNH,488042,Trochilidae,Eulampis,Eulampis_jugularis,NA,NA,NA,NA,9.9,19.77,21.99,11.11,7.1,7.55,9.36,11.03,15.54,6.6,Dominica,98,787,1447,500,41,11,7,5,2,no,Dominica,St. Joseph Parish,Clark Hall Estate,R.L. Zusi,NA,NA,NA,NA,NA,male,NA
NMNH,488035,Trochilidae,Eulampis,Eulampis_jugularis,14.32,27.07,NA,NA,10.06,20.94,23.43,12.03,7.25,7.7,9.64,11.04,15.75,6.75,Dominica,98,787,1447,500,41,11,7,5,2,no,Dominica,St. Joseph Parish,Clark Hall Estate,R.L. Zusi,NA,NA,NA,NA,NA,male,NA
NMNH,487948,Trochilidae,Eulampis,Eulampis_jugularis,14.1,31.68,NA,NA,9.03,17.96,19.65,10.33,6.42,6.76,8.6,10.18,15.04,6.13,Dominica,98,787,1447,500,41,11,7,5,2,no,Dominica,St. Luke,South Chiltern; Soufriere,R.L. Zusi,NA,NA,NA,NA,NA,female,NA
NMNH,556603,Trochilidae,Eulampis,Eulampis_jugularis,NA,32.42,NA,NA,9.02,18.78,20.16,10.54,6.49,6.84,8.76,10.43,15.33,6.35,St._Kitts,74,171,1156,720,41,NA,7,4,3,no,St. Kitts,Christ Church Nichola Town Parish,Baker's Gut,"D.W. Steadman, R.I. Crombie, A.L. Inderbitzin",NA,9,NA,NA,NA,female,NA
NMNH,556601,Trochilidae,Eulampis,Eulampis_jugularis,NA,27.65,NA,NA,9.91,20.06,23.02,12.29,7.06,7.56,9.52,10.72,15.76,6.54,St._Kitts,74,171,1156,720,41,NA,7,4,3,no,St. Kitts,Christ Church Nichola Town Parish,Baker's Gut,"D.W. Steadman, R.I. Crombie, A.L. Inderbitzin",NA,9.9,NA,NA,NA,male,NA
NMNH,556602,Trochilidae,Eulampis,Eulampis_jugularis,14.17,29.1,NA,NA,10.01,20.28,23.43,12.19,7.16,7.64,9.53,10.84,15.48,6.63,St._Kitts,74,171,1156,720,41,NA,7,4,3,no,St. Kitts,Christ Church Nichola Town Parish,Baker's Gut,"D.W. Steadman, R.I. Crombie, A.L. Inderbitzin",NA,10.2,NA,NA,NA,male,NA
NMNH,556633,Trochilidae,Eulampis,Eulampis_jugularis,14.32,33.12,NA,NA,8.98,18.65,19.98,10.45,6.6,7.08,8.84,10.4,15.14,6.49,St._Kitts,74,171,1156,720,41,NA,7,4,3,no,St. Kitts,St. John Capisterre,St. George's Gut: Tabernacle,"D.W. Steadman, R.I. Crombie, A.L. Inderbitzin",NA,9.5,NA,NA,NA,female,NA
NMNH,612558,Trochilidae,Eulampis,Eulampis_jugularis,13.49,26.08,NA,NA,10.12,20.67,23.62,12.08,7.23,7.68,9.48,10.97,15.16,6.52,St._Vincent,75,381,1234,275,37,5,7,4,2,no,St. Vincent,St. Andrew Parish,Vermont Nature Trail,T.J. Parsons,adult,8.1,NA,NA,NA,male,NA
NMNH,612560,Trochilidae,Eulampis,Eulampis_jugularis,13.75,27.26,NA,NA,9.99,21.08,24.55,12.39,7.2,7.68,9.38,10.74,15.32,6.19,St._Vincent,75,381,1234,275,37,5,7,4,2,no,St. Vincent,St. Andrew Parish,Vermont Nature Trail,T.J. Parsons,adult,8.4,NA,NA,NA,male,NA
NMNH,612559,Trochilidae,Eulampis,Eulampis_jugularis,13.6,25.23,NA,NA,10,20.93,23.96,12.09,7.18,7.51,9.21,10.61,15.06,6.29,St._Vincent,75,381,1234,275,37,5,7,4,2,no,St. Vincent,St. Andrew Parish,Vermont Nature Trail,T.J. Parsons,adult,8.4,NA,NA,NA,male,NA
FLMNH,26633,Trochilidae,Trochilus,Trochilus_polytmus,11.28,22.29,NA,NA,7.77,16.93,18.1,9.05,5.87,6.28,7.55,8.96,14.52,5.93,Jamaica,183,11190,2256,650,50,1,8,7,6,no,Jamaica,Anchovy,NA,A. Downer,juvenile,NA,NA,NA,NA,male,NA
FLMNH,38154,Trochilidae,Trochilus,Trochilus_polytmus,NA,NA,NA,NA,7.64,16.97,19.06,9.38,NA,NA,NA,8.5,NA,NA,Jamaica,183,11190,2256,650,50,1,8,7,6,no,Jamaica,Casa Maria,NA,S.W. Eaton,NA,NA,NA,NA,NA,NA,NA
FLMNH,26634,Trochilidae,Trochilus,Trochilus_polytmus,11.96,NA,NA,NA,7.25,14.99,15.75,8.57,5.67,6.07,7.48,8.63,13.94,5.58,Jamaica,183,11190,2256,650,50,1,8,7,6,no,Jamaica,Kingston,NA,E.J. Seward,NA,NA,NA,NA,NA,female,NA
FLMNH,39372,Zosteropidae,Woodfordia,Woodfordia_superciliosa,NA,NA,NA,NA,17.3,14.07,14.7,5.5,18.44,NA,NA,18.58,32.84,24.29,Rennell_Island,36,660,154,1550,79,5,3,5,1,no,Solomon Islands,Rennell Island,Lake Te Nggano; 2 km NNW Hutuna,DW Steadman,NA,22,71,47,NA,female,NA
FLMNH,39377,Zosteropidae,Woodfordia,Woodfordia_superciliosa,18.43,20.53,NA,NA,18.18,15.21,16.15,5.67,18.39,21.68,11.77,18.97,33.43,24.34,Rennell_Island,36,660,154,1550,79,5,3,5,1,no,Solomon Islands,Rennell Island,Lake Te Nggano; 2 km NNW Hutuna,DW Steadman,adult,24.1,73,50,NA,female,NA
FLMNH,39478,Zosteropidae,Woodfordia,Woodfordia_superciliosa,18.42,20.25,NA,NA,17.74,15.11,15.34,5.46,18.34,21.72,11.69,19.07,34.37,24.47,Rennell_Island,36,660,154,1550,79,5,3,5,1,no,Solomon Islands,Rennell Island,West Shore Lake Te Nggano,A.W. Kratter,adult,25,77,50,NA,female,NA
FLMNH,39474,Zosteropidae,Woodfordia,Woodfordia_superciliosa,18.05,20.24,NA,NA,17.98,14.55,14.94,5.44,18.3,21.54,11.48,18.44,32.48,24.86,Rennell_Island,36,660,154,1550,79,5,3,5,1,no,Solomon Islands,Rennell Island,West Shore Lake Te Nggano,NA,adult,20.6,80,53,NA,female,NA
FLMNH,39469,Zosteropidae,Woodfordia,Woodfordia_superciliosa,17.64,18.81,NA,NA,17.48,14.23,13.99,5.37,18.53,21.49,11.45,18.82,33.47,24.62,Rennell_Island,36,660,154,1550,79,5,3,5,1,no,Solomon Islands,Rennell Island,West Shore Lake Te Nggano,P Webb,NA,25,82,54,NA,female,NA
FLMNH,39384,Zosteropidae,Woodfordia,Woodfordia_superciliosa,17.64,20.63,NA,NA,18.21,14.28,14.89,5.29,18.67,21.84,11.48,19.05,33.71,24.79,Rennell_Island,36,660,154,1550,79,5,3,5,1,no,Solomon Islands,Rennell Island,West Shore Lake Te Nggano,DW Steadman,juvenile,21.5,75,48,NA,male,NA
FLMNH,39387,Zosteropidae,Woodfordia,Woodfordia_superciliosa,18.22,20.37,NA,NA,17.26,14.3,14.33,5.1,17.94,20.82,11.25,18.35,32.46,23.58,Rennell_Island,36,660,154,1550,79,5,3,5,1,no,Solomon Islands,Rennell Island,West Shore Lake Te Nggano,DW Steadman,juvenile,19.2,76,50,NA,male,NA
FLMNH,39476,Zosteropidae,Woodfordia,Woodfordia_superciliosa,NA,NA,NA,NA,17.71,14.35,15.07,5.65,18.09,21.36,11.56,18.65,34.05,24.51,Rennell_Island,36,660,154,1550,79,5,3,5,1,no,Solomon Islands,Rennell Island,West Shore Lake Te Nggano,DW Steadman,adult,26.1,NA,NA,NA,male,NA
FLMNH,39483,Zosteropidae,Woodfordia,Woodfordia_superciliosa,18.33,19.93,NA,NA,17.62,14.97,15.76,5.91,18.05,21.39,11.75,18.15,32.64,23.56,Rennell_Island,36,660,154,1550,79,5,3,5,1,no,Solomon Islands,Rennell Island,West Shore Lake Te Nggano,A.W. Kratter,adult,26.2,NA,NA,NA,male,NA
FLMNH,39472,Zosteropidae,Woodfordia,Woodfordia_superciliosa,18.71,20.15,NA,NA,18.42,14.93,16.23,6.07,19.05,22.09,11.64,19.36,34.44,24.83,Rennell_Island,36,660,154,1550,79,5,3,5,1,no,Solomon Islands,Rennell Island,West Shore Lake Te Nggano,NA,NA,NA,NA,NA,NA,male,NA
FLMNH,28730,Zosteropidae,Zosterops,Zosterops_abyssinicus,14.13,11.01,NA,NA,12.7,10.85,12.18,4.66,12.82,14.75,8.35,12.16,21.28,15.44,continent,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Kenya,Machakos Dist.,Kalama,RD Charles,NA,NA,NA,NA,flavilateralis,female,NA
FLMNH,28731,Zosteropidae,Zosterops,Zosterops_abyssinicus,13.99,11.56,NA,NA,12.8,10.31,11.96,4.66,13.09,15.06,8.26,12.56,21.48,15.18,continent,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Kenya,Machakos Dist.,Kilungu,RD Charles,NA,NA,NA,NA,flavilateralis,female,NA
FLMNH,28729,Zosteropidae,Zosterops,Zosterops_abyssinicus,14.04,10.87,NA,NA,12.58,10.86,12.07,4.38,13.06,14.82,8.3,12.45,NA,15.24,continent,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Kenya,Machakos Dist.,Kilungu,RD Charles,NA,NA,NA,NA,flavilateralis,female,NA
FLMNH,38490,Zosteropidae,Zosterops,Zosterops_abyssinicus,13.87,11.01,NA,NA,13.11,10.71,11.47,4.61,13.03,15.43,8.51,12.43,20.85,15.73,continent,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Kenya,Machakos Dist.,Kilungu,RD Charles,NA,NA,NA,NA,flavilateralis,male,NA
NMNH,559911,Zosteropidae,Zosterops,Zosterops_atricapilla,14.51,12.18,4.55,2.2,12.35,10.7,12.19,4.56,12.5,14.65,8.05,12.65,21.72,15.09,Borneo,531,748168,4175,550,46,NA,51,23,12,yes,Malaysia,Sabah,"Borneo; Rinangisan, Kimanis Road",M. Marin,NA,9.2,53,37,NA,male,NA
NMNH,557467,Zosteropidae,Zosterops,Zosterops_atriceps,14.63,13.39,4.32,2.5,13.27,11.37,12.64,5.09,13.99,16.34,8.74,13.57,22.27,16.53,Halmahera,171,18040,1635,1350,58,NA,21,19,10,yes,Indonesia,Halmahera,"Jailolo District, Pasir Putih",P.M. Taylor,NA,NA,NA,NA,NA,female,NA
NMNH,557466,Zosteropidae,Zosterops,Zosterops_atriceps,14.4,13.58,4.67,2.34,13.54,11.07,12.07,4.93,13.78,16.08,8.57,13.21,22.41,16,Halmahera,171,18040,1635,1350,58,NA,21,19,10,yes,Indonesia,Halmahera,"Jailolo District, Pasir Putih",P.M. Taylor,NA,NA,NA,NA,NA,male,NA
NMNH,557465,Zosteropidae,Zosterops,Zosterops_atriceps,15.2,13.61,4.78,2.66,14.31,11.97,13.47,5.17,13.72,16.26,8.91,13.19,22.4,16.05,Halmahera,171,18040,1635,1350,58,NA,21,19,10,yes,Indonesia,Halmahera,"Jailolo District, Pasir Putih",P.M. Taylor,NA,NA,NA,NA,NA,male,NA
NMNH,560857,Zosteropidae,Zosterops,Zosterops_atriceps,15.22,14.03,4.97,2.41,14.16,11.86,13.47,5.08,14.07,16.54,9.29,13.99,23.56,16.34,Halmahera,171,18040,1635,1350,58,NA,21,19,10,yes,Indonesia,Halmahera,"Jailolo District, Pasir Putih",P.M. Taylor,NA,NA,NA,NA,NA,male,NA
NMNH,488449,Zosteropidae,Zosterops,Zosterops_borbonicus,14.18,11.75,4.46,1.98,11.2,8.95,8.71,3,11.13,13.01,7.54,11.5,23.01,17.65,Mauritius,20,1874,828,1800,87,10,3,3,0,no,Mauritius,NA,NA,F.B. Gill,NA,NA,NA,NA,NA,female,NA
NMNH,488461,Zosteropidae,Zosterops,Zosterops_borbonicus,14.69,11.78,4.38,1.79,11.5,9.19,8.88,2.94,11.71,13.45,7.66,11.95,24.28,18.26,Mauritius,20,1874,828,1800,87,10,3,3,0,no,Mauritius,NA,NA,F.B. Gill,NA,NA,NA,NA,NA,female,NA
NMNH,488641,Zosteropidae,Zosterops,Zosterops_borbonicus,14.26,11.28,4.13,1.76,10.92,8.55,8.4,2.81,10.81,12.32,7.4,11.19,24.43,18.75,Reunion,15,2535,3069,1200,73,NA,2,0,NA,no,Reunion,La Possession,NA,F.B. Gill,NA,8.9,NA,NA,NA,female,NA
NMNH,431417,Zosteropidae,Zosterops,Zosterops_cinerrea,15.85,12.6,4.59,2.41,NA,10.87,NA,NA,13.75,16.57,9.09,14.08,26.61,20.11,Pohnpei,20,334,791,4500,108,20,1,3,1,no,Caroline Islands,Ponape Island,NA,J.T. Marshall,NA,NA,NA,NA,ponapensis,male,NA
NMNH,430162,Zosteropidae,Zosterops,Zosterops_conspicillatus,14.34,12.87,3.89,1.99,12.11,9.41,9.97,3.67,12.47,14.82,8.23,12.89,25.78,20.13,Pohnpei,20,334,791,4500,108,20,1,3,1,no,Caroline Islands,Ponape Island,NA,J.T. Marshall,NA,NA,NA,NA,takatsukasai,male,NA
NMNH,431416,Zosteropidae,Zosterops,Zosterops_conspicillatus,14.64,13.15,4.3,2.11,12.23,9.51,9.68,3.58,12.16,14.22,8.04,12.44,24.81,18.97,Pohnpei,20,334,791,4500,108,20,1,3,1,no,Caroline Islands,Ponape Island,NA,J.T. Marshall,NA,NA,NA,NA,NA,male,NA
NMNH,556253,Zosteropidae,Zosterops,Zosterops_conspicillatus,14.04,11.56,4.15,1.75,10.85,8.79,8.4,2.85,11.08,13.05,7.43,11.44,23.27,17.69,Saipan,18,123,474,2800,78,10,0,2,1,no,Mariana Islands,Saipan Island,Left of Bird Island; Grotto Road,R.B. Clapp,NA,NA,NA,NA,NA,female,NA
NMNH,556254,Zosteropidae,Zosterops,Zosterops_conspicillatus,NA,11.92,3.99,2.19,11.4,9.05,9.03,3.36,11.98,13.55,7.81,12.2,24.38,18.69,Saipan,18,123,474,2800,78,10,0,2,1,no,Mariana Islands,Saipan Island,NA,R.B. Clapp,NA,NA,53,39,NA,male,NA
NMNH,488993,Zosteropidae,Zosterops,Zosterops_everetti,14.64,12.2,4.52,2.5,13.2,11.14,12.65,5.02,13.13,14.82,8.55,12.62,21.39,15.3,Mindanao,310,97530,2954,1500,62,NA,30,20,10,yes,Philippines,Mindanao,"Cotabato; Tupi, Mt. Matutum",D.S. Rabor,NA,NA,NA,NA,NA,female,NA
NMNH,488994,Zosteropidae,Zosterops,Zosterops_everetti,14.05,11.96,4.57,2.22,13.05,10.6,11.75,4.6,13.27,15.6,8.53,12.62,22.11,15.6,Mindanao,310,97530,2954,1500,62,NA,30,20,10,yes,Philippines,Mindanao,"Cotabato; Tupi, Mt. Matutum",D.S. Rabor,NA,NA,NA,NA,NA,female,NA
NMNH,488995,Zosteropidae,Zosterops,Zosterops_everetti,14.04,12.75,4.28,2.43,13.21,10.88,12.45,4.56,13.12,15.3,8.51,12.73,21.46,16.01,Mindanao,310,97530,2954,1500,62,NA,30,20,10,yes,Philippines,Mindanao,"Cotabato; Tupi, Mt. Matutum",D.S. Rabor,NA,NA,NA,NA,NA,female,NA
NMNH,488991,Zosteropidae,Zosterops,Zosterops_everetti,14.24,12.56,4.76,2.33,13.22,11.04,13.02,4.66,13.35,15.18,8.67,12.89,20.6,15.38,Mindanao,310,97530,2954,1500,62,NA,30,20,10,yes,Philippines,Mindanao,"Cotabato; Tupi, Mt. Matutum",D.S. Rabor,NA,NA,NA,NA,NA,male,NA
NMNH,488990,Zosteropidae,Zosterops,Zosterops_everetti,14.67,12.5,4.66,1.96,13.4,10.73,12.3,4.85,13.59,15.58,8.65,13.06,22.01,15.95,Mindanao,310,97530,2954,1500,62,NA,30,20,10,yes,Philippines,Mindanao,"Cotabato; Tupi, Mt. Matutum",D.S. Rabor,NA,NA,NA,NA,NA,male,NA
FLMNH,39590,Zosteropidae,Zosterops,Zosterops_flavifrons,15.13,14.54,4.97,2.45,13.23,10.92,10.72,3.76,13.43,15.73,8.92,13.94,26.5,19.52,Efate,41,900,647,1200,62,20,3,6,1,no,Vanuatu,Efate Island,Mack Hill (South Efate),D.W. Steadman,juvenile,NA,60,43,efatensis,female,NA
FLMNH,39594,Zosteropidae,Zosterops,Zosterops_flavifrons,15.56,14.52,5.11,2.66,13.13,10.68,10.49,3.67,13.55,15.84,8.88,13.91,25.9,19.38,Efate,41,900,647,1200,62,20,3,6,1,no,Vanuatu,Efate Island,Erakor Village (South Efate),D.W. Steadman,NA,NA,60,44,efatensis,male,NA
FLMNH,42912,Zosteropidae,Zosterops,Zosterops_flavifrons,15.21,16.25,4.69,2.58,13.29,10.84,11.01,3.9,13.72,15.57,8.53,14.66,26.7,20.11,Espiritu_Santo,50,3956,1879,1200,56,30,3,8,2,no,Vanuatu,Espiritu Santo,1.5 km SE Wusi,J.J. Kirchman,NA,11.9,54,35,brevicauda,female,NA
FLMNH,43135,Zosteropidae,Zosterops,Zosterops_flavifrons,NA,NA,NA,NA,12.99,10.92,10.29,3.56,13.7,16.04,NA,14.05,25.92,19.07,Espiritu_Santo,50,3956,1879,1200,56,30,3,8,2,no,Vanuatu,Espiritu Santo,5 km ENE Kerevinumbu,A.W. Kratter,juvenile,11,55.7,38.1,brevicauda,female,NA
FLMNH,43196,Zosteropidae,Zosterops,Zosterops_flavifrons,15.18,16.7,4.68,2.72,13.22,11.08,11.03,3.86,13.63,15.97,8.43,13.74,25.53,18.62,Espiritu_Santo,50,3956,1879,1200,56,30,3,8,2,no,Vanuatu,Espiritu Santo,5 km ENE Kerevinumbu,D.W. Steadman,juvenile,9.9,56,39,brevicauda,female,NA
FLMNH,42861,Zosteropidae,Zosterops,Zosterops_flavifrons,NA,NA,NA,NA,12.64,11.1,11.01,4.06,12.99,15.35,NA,13.31,25.99,19.38,Espiritu_Santo,50,3956,1879,1200,56,30,3,8,2,no,Vanuatu,Espiritu Santo,1.5 km SE Wusi,A.W. Kratter,NA,10,59.7,41.4,brevicauda,female,NA
FLMNH,42922,Zosteropidae,Zosterops,Zosterops_flavifrons,NA,NA,NA,NA,12.88,11.31,11.65,4,13.77,16.03,NA,14.3,26.79,20.17,Espiritu_Santo,50,3956,1879,1200,56,30,3,8,2,no,Vanuatu,Espiritu Santo,4 km NE Wusi,J.J. Kirchman,NA,10.9,55,38,brevicauda,male,NA
FLMNH,43192,Zosteropidae,Zosterops,Zosterops_flavifrons,15.35,16.4,5.31,2.48,13.77,11.13,11.53,4.2,13.87,16.18,9.1,14.01,26.39,19.6,Espiritu_Santo,50,3956,1879,1200,56,30,3,8,2,no,Vanuatu,Espiritu Santo,5 km ENE Kerevinumbu,D.W. Steadman,juvenile,10.2,59,39,brevicauda,male,NA
FLMNH,42892,Zosteropidae,Zosterops,Zosterops_flavifrons,15.58,13.76,4.48,2.32,13.33,11.38,11.23,4.06,13.86,16.42,8.74,14.32,26.31,20.22,Espiritu_Santo,50,3956,1879,1200,56,30,3,8,2,no,Vanuatu,Espiritu Santo,1.5 km SE Wusi,M.K. Hart,NA,10.5,59,NA,brevicauda,male,NA
FLMNH,43197,Zosteropidae,Zosterops,Zosterops_flavifrons,15.14,16.35,4.96,2.25,13.19,10.98,10.82,3.97,13.38,15.85,8.55,13.74,26.19,19.2,Espiritu_Santo,50,3956,1879,1200,56,30,3,8,2,no,Vanuatu,Espiritu Santo,5 km ENE Kerevinumbu,D.W. Steadman,juvenile,10.3,NA,NA,brevicauda,male,NA
KU,110336,Zosteropidae,Zosterops,Zosterops_japonicus,14.51,13.37,4.6,2.19,13.62,11.97,14.04,5.4,13.3,15.13,8.78,12.51,22.25,16.21,continent,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,China,Guizhou Prov.,"Libo Co., Libo",A. Nyari,adult,8.4,NA,NA,NA,female,NA
KU,98952,Zosteropidae,Zosterops,Zosterops_japonicus,14.61,14.39,4.39,2.25,13.82,11.97,13.96,5.56,13.24,15.39,9.09,12.93,22.83,16.39,continent,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,China,Guizhou Prov.,Kuan Kuo Shi Nature Reserve,B.W. Bent,adult,10.5,NA,NA,NA,female,NA
KU,99938,Zosteropidae,Zosterops,Zosterops_japonicus,14.7,13.85,4.68,2.33,13.88,11.56,13.52,5.75,12.96,15.02,8.56,12.54,22.46,15.84,continent,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,China,Guizhou Prov.,"Libo Co., Libo",R.L. Boyd,adult,14.2,NA,NA,NA,female,NA
KU,98946,Zosteropidae,Zosterops,Zosterops_japonicus,14.85,13.64,4.33,2.42,13.86,11.4,13.65,5.68,13.04,15.36,8.63,12.27,22.3,15.45,continent,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,China,Guizhou Prov.,Kuan Kuo Shi Nature Reserve,B.W. Bent,adult,7.6,NA,NA,NA,male,NA
KU,110317,Zosteropidae,Zosterops,Zosterops_japonicus,14.83,13.76,4.59,2.08,13.04,11.5,13.51,5.59,12.93,14.91,8.52,12.55,22.21,15.59,continent,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,China,Guizhou Prov.,"Libo Co., Libo",R.L. Boyd,adult,8.1,NA,NA,NA,male,NA
KU,92711,Zosteropidae,Zosterops,Zosterops_japonicus,14.88,12.45,4.28,2.61,13.25,11.24,13.16,5.03,12.73,14.86,8.48,12.18,21.7,15.8,continent,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,China,Hunan Prov.,Dawei Shan National Park,BWB579,adult,8.9,NA,NA,NA,male,NA
NMNH,560719,Zosteropidae,Zosterops,Zosterops_japonicus,NA,NA,NA,NA,13.65,10.88,12.17,4.95,13.41,15.41,8.73,13.81,24.52,18.52,Batan,24,95,NA,NA,NA,NA,1,5,1,yes,Philippines,Batan Island,"Sitio Nacamaya, 3 km NE of Basco",R.S. Kennedy,NA,8.3,NA,NA,batanis,female,NA
NMNH,560720,Zosteropidae,Zosterops,Zosterops_japonicus,15.15,13.65,4.97,2.02,13.34,11.09,12.04,4.87,13.5,15.69,8.75,13.72,24.77,17.58,Batan,24,95,NA,NA,NA,NA,1,5,1,yes,Philippines,Batan Island,"Sitio Nacamaya, 3 km NE of Basco",R.S. Kennedy,NA,9.7,NA,NA,batanis,female,NA
NMNH,560752,Zosteropidae,Zosterops,Zosterops_japonicus,15.85,14.13,5.1,2.33,13.73,11.1,12.37,4.79,13.6,15.54,8.95,13.6,24.71,17.9,Batan,24,95,NA,NA,NA,NA,1,5,1,yes,Philippines,Batan Island,"Sitio Nacamaya, 3 km NE of Basco",R.S. Kennedy,NA,10.5,NA,NA,batanis,female,NA
NMNH,560747,Zosteropidae,Zosterops,Zosterops_japonicus,15.4,14.47,4.84,2.33,13.81,11.56,12.91,4.66,13.51,15.8,9.01,13.49,24.61,17.92,Batan,24,95,NA,NA,NA,NA,1,5,1,yes,Philippines,Batan Island,"Sitio Nacamaya, 3 km NE of Basco",R.S. Kennedy,NA,10.5,NA,NA,batanis,female,NA
